mass_A
t,x,y
1.191190000E1,9.492203184E2,5.724482647E2
1.192858333E1,9.490415797E2,5.720337129E2
1.194526667E1,9.488405524E2,5.709419663E2
1.196195000E1,9.486697150E2,5.689095163E2
1.197863333E1,9.483425802E2,5.660242863E2
1.199531667E1,9.481306351E2,5.626388031E2
1.201200000E1,9.480875005E2,5.591857972E2
1.202868333E1,9.483010948E2,5.557759215E2
1.204536667E1,9.480939956E2,5.522018900E2
1.206205000E1,9.480833152E2,5.480963448E2
1.207873333E1,9.485849478E2,5.437774577E2
1.209541667E1,9.488945879E2,5.387975777E2
1.211210000E1,9.489934121E2,5.342581724E2
1.212878333E1,9.488218998E2,5.297250495E2
1.214546667E1,9.489221228E2,5.257071804E2
1.216215000E1,9.489932769E2,5.219814879E2
1.217883333E1,9.489793425E2,5.187907595E2
1.219551667E1,9.487063946E2,5.150955964E2
1.221220000E1,9.488002082E2,5.117831731E2
1.222888333E1,9.488389439E2,5.087415551E2
1.224556667E1,9.487982206E2,5.048590001E2
1.226225000E1,9.487547482E2,5.018182783E2
1.227893333E1,9.489536121E2,4.988136109E2
1.229561667E1,9.489697545E2,4.958002433E2
1.231230000E1,9.489956382E2,4.922886429E2
1.232898333E1,9.489214880E2,4.879612473E2
1.234566667E1,9.488897631E2,4.829361612E2
1.236235000E1,9.488357298E2,4.778065968E2
1.237903333E1,9.486840350E2,4.728585863E2
1.239571667E1,9.487330843E2,4.690656385E2
1.241240000E1,9.487198414E2,4.652613622E2
1.242908333E1,9.487577267E2,4.610319487E2
1.244576667E1,9.487104542E2,4.574757314E2
1.246245000E1,9.486457173E2,4.538929136E2
1.247913333E1,9.485775913E2,4.502268470E2
1.249581667E1,9.486351227E2,4.470140927E2
1.251250000E1,9.486888483E2,4.439955487E2
1.252918333E1,9.486361099E2,4.411785423E2
1.254586667E1,9.488346143E2,4.377633688E2
1.256255000E1,9.487644963E2,4.337324115E2
1.257923333E1,9.487490951E2,4.297642900E2
1.259591667E1,9.487846116E2,4.257470591E2
1.261260000E1,9.488227951E2,4.218124281E2
1.262928333E1,9.488305534E2,4.180415418E2
1.264596667E1,9.487724980E2,4.145688977E2
1.266265000E1,9.487730734E2,4.106366881E2
1.267933333E1,9.484149936E2,4.064234194E2
1.269601667E1,9.483839707E2,4.020151666E2
1.271270000E1,9.485018164E2,3.979359818E2
1.272938333E1,9.480910657E2,3.943950301E2
1.274606667E1,9.481084717E2,3.901486643E2
1.276275000E1,9.480354050E2,3.857559836E2
1.277943333E1,9.479429374E2,3.809050347E2
1.279611667E1,9.479455807E2,3.759690836E2
1.281280000E1,9.479927035E2,3.713136347E2
1.282948333E1,9.478075499E2,3.674136960E2
1.284616667E1,9.478953432E2,3.641245949E2
1.286285000E1,9.478198324E2,3.604591092E2
1.287953333E1,9.478370751E2,3.568104638E2
1.289621667E1,9.477386888E2,3.536719524E2
1.291290000E1,9.477488027E2,3.514496427E2
1.292958333E1,9.474970275E2,3.498885688E2
1.294626667E1,9.476567341E2,3.479586279E2
1.296295000E1,9.476493369E2,3.466405133E2
1.297963333E1,9.473090914E2,3.448910035E2
1.299631667E1,9.469339826E2,3.429468736E2
1.301300000E1,9.469478941E2,3.408824819E2
1.302968333E1,9.467819562E2,3.387272224E2
1.304636667E1,9.468630194E2,3.364091133E2
1.306305000E1,9.469671060E2,3.343619127E2
1.307973333E1,9.468250401E2,3.320762754E2
1.309641667E1,9.468394068E2,3.295257707E2
1.311310000E1,9.467519182E2,3.270383114E2
1.312978333E1,9.467443281E2,3.246922167E2
1.314646667E1,9.468469885E2,3.221294338E2
1.316315000E1,9.468091035E2,3.196469162E2
1.317983333E1,9.466167690E2,3.167995179E2
1.319651667E1,9.467920657E2,3.139983840E2
1.321320000E1,9.467790933E2,3.111019018E2
1.322988333E1,9.468618982E2,3.085222054E2
1.324656667E1,9.468327292E2,3.063111258E2
1.326325000E1,9.486192955E2,3.048102641E2
1.327993333E1,9.483151202E2,3.040426408E2
