mass_A
t	x	y
1.337502833E2	9.760275587E2	3.139389626E2
1.337669667E2	9.077752703E2	3.193622600E2
1.337836500E2	8.418451164E2	3.306904187E2
1.338003333E2	7.795005517E2	3.478710853E2
1.338170167E2	7.216701014E2	3.690382704E2
1.338337000E2	6.693949007E2	3.936790167E2
1.338503833E2	6.235523038E2	4.201263617E2
1.338670667E2	5.821170684E2	4.478350653E2
1.338837500E2	5.474104294E2	4.756223171E2
1.339004333E2	5.177602162E2	5.019540778E2
1.339171167E2	4.935833652E2	5.258002317E2
1.339338000E2	4.755082752E2	5.459019022E2
1.339504833E2	4.615379431E2	5.619552686E2
1.339671667E2	4.516966148E2	5.739877498E2
1.339838500E2	4.473565551E2	5.799789635E2
1.340005333E2	4.455593585E2	5.818877083E2
1.340172167E2	4.480947328E2	5.780209760E2
1.340339000E2	4.558187234E2	5.681886027E2
1.340505833E2	4.677461432E2	5.540135864E2
1.340672667E2	4.839731678E2	5.358785258E2
1.340839500E2	5.074638182E2	5.120573738E2
1.341006333E2	5.355251200E2	4.860130327E2
1.341173167E2	5.694766297E2	4.581002683E2
1.341340000E2	6.092482623E2	4.297022775E2
1.341506833E2	6.554605325E2	4.016885273E2
1.341673667E2	7.075540360E2	3.758256272E2
1.341840500E2	7.653999172E2	3.535988519E2
1.342007333E2	8.273444155E2	3.343790070E2
1.342174167E2	8.918273274E2	3.219782615E2
1.342341000E2	9.577878074E2	3.157267006E2
1.342507833E2	1.023471188E3	3.156198243E2
1.342674667E2	1.088118916E3	3.218558372E2
1.342841500E2	1.150024729E3	3.323954194E2
1.343008333E2	1.207795904E3	3.481985374E2
1.343175167E2	1.261824892E3	3.683529923E2
1.343342000E2	1.309867433E3	3.917894365E2
1.343508833E2	1.353300884E3	4.157942412E2
1.343675667E2	1.389714302E3	4.399540143E2
1.343842500E2	1.421562504E3	4.623523510E2
1.344009333E2	1.446033337E3	4.837880201E2
1.344176167E2	1.466674105E3	5.021561535E2
1.344343000E2	1.482091723E3	5.178662999E2
1.344509833E2	1.493238677E3	5.283868624E2
1.344676667E2	1.499481043E3	5.358735290E2
1.344843500E2	1.501519514E3	5.379620378E2
1.345010333E2	1.497987616E3	5.357553363E2
1.345177167E2	1.491506733E3	5.278124547E2
1.345344000E2	1.479569310E3	5.158957411E2
1.345510833E2	1.461884942E3	4.998646626E2
1.345677667E2	1.439796709E3	4.798077753E2
1.345844500E2	1.411650180E3	4.576877895E2
1.346011333E2	1.377749683E3	4.327237633E2
1.346178167E2	1.339241648E3	4.079508566E2
1.346345000E2	1.293351326E3	3.836794431E2
1.346511833E2	1.241883801E3	3.620946529E2
1.346678667E2	1.187202398E3	3.423033624E2
1.346845500E2	1.127606747E3	3.280936923E2
1.347012333E2	1.065549756E3	3.186274937E2
1.347179167E2	1.001911350E3	3.150675638E2
1.347346000E2	9.394113683E2	3.173767273E2
1.347512833E2	8.775083693E2	3.253732627E2
1.347679667E2	8.179863095E2	3.374126995E2
1.347846500E2	7.629649739E2	3.546593453E2
1.348013333E2	7.115383803E2	3.748519735E2
1.348180167E2	6.656198300E2	3.968223332E2
1.348347000E2	6.252949846E2	4.206666729E2
1.348513833E2	5.894579097E2	4.447675236E2
1.348680667E2	5.594507918E2	4.672522147E2
1.348847500E2	5.337588416E2	4.889761307E2
1.349014333E2	5.137046864E2	5.071225210E2
1.349181167E2	4.994608270E2	5.211166037E2
1.349348000E2	4.878604049E2	5.330763595E2
1.349514833E2	4.818580807E2	5.392649221E2
1.349681667E2	4.798894684E2	5.413149581E2
1.349848500E2	4.818450890E2	5.391251031E2
1.350015333E2	4.878258061E2	5.328852552E2
1.350182167E2	4.996966806E2	5.209423013E2
1.350349000E2	5.157522320E2	5.050348120E2
1.350515833E2	5.356584936E2	4.867350794E2
1.350682667E2	5.618996922E2	4.649681272E2
1.350849500E2	5.941085367E2	4.409869546E2
1.351016333E2	6.313911086E2	4.166512172E2
1.351183167E2	6.739529661E2	3.914410952E2
1.351350000E2	7.217309254E2	3.691040298E2
1.351516833E2	7.754294779E2	3.491055233E2
1.351683667E2	8.315203340E2	3.331962351E2
1.351850500E2	8.898620973E2	3.211961365E2
1.352017333E2	9.498916713E2	3.148939292E2
1.352184167E2	1.011729205E3	3.146685022E2
1.352351000E2	1.071408288E3	3.187490366E2
1.352517833E2	1.129274222E3	3.274078875E2
1.352684667E2	1.183658223E3	3.409684573E2
1.352851500E2	1.234046070E3	3.573181426E2
1.353018333E2	1.279930187E3	3.767567021E2
1.353185167E2	1.320109388E3	3.969497684E2
1.353352000E2	1.355957174E3	4.171678911E2
1.353518833E2	1.386042958E3	4.371743912E2
1.353685667E2	1.411592020E3	4.551314962E2
1.353852500E2	1.431677645E3	4.712388651E2
1.354019333E2	1.447323736E3	4.847860260E2
1.354186167E2	1.457908763E3	4.946879903E2
1.354353000E2	1.464083075E3	5.007363699E2
1.354519833E2	1.465818849E3	5.027378244E2
1.354686667E2	1.463578661E3	4.998360352E2
1.354853500E2	1.455974200E3	4.933520774E2
1.355020333E2	1.443740777E3	4.829583520E2
1.355187167E2	1.427282834E3	4.689465293E2
1.355354000E2	1.405526311E3	4.512656481E2
1.355520833E2	1.377823140E3	4.325859473E2
1.355687667E2	1.345658171E3	4.111221767E2
1.355854500E2	1.307782099E3	3.908164297E2
1.356021333E2	1.264688228E3	3.706860349E2
1.356188167E2	1.216246533E3	3.511729941E2
1.356355000E2	1.165496040E3	3.360148080E2
1.356521833E2	1.110570858E3	3.240888584E2
1.356688667E2	1.052790747E3	3.168347358E2
1.356855500E2	9.946177712E2	3.142729094E2
1.357022333E2	9.368048975E2	3.167687099E2
1.357189167E2	8.802730537E2	3.234596716E2
1.357356000E2	8.262773620E2	3.347323044E2
1.357522833E2	7.751288890E2	3.491022880E2
1.357689667E2	7.284426291E2	3.667683285E2
1.357856500E2	6.864165697E2	3.861698953E2
1.358023333E2	6.484087733E2	4.060923222E2
1.358190167E2	6.145168827E2	4.266650142E2
1.358357000E2	5.864781730E2	4.462623564E2
1.358523833E2	5.626826616E2	4.642520088E2
1.358690667E2	5.444506153E2	4.792418728E2
1.358857500E2	5.297049639E2	4.919807774E2
1.359024333E2	5.202244718E2	5.007000252E2
1.359191167E2	5.146857402E2	5.060975507E2
1.359358000E2	5.143011712E2	5.068656520E2
1.359524833E2	5.167338878E2	5.042259757E2
1.359691667E2	5.245891465E2	4.970657011E2
1.359858500E2	5.366573678E2	4.862704007E2
1.360025333E2	5.529539433E2	4.723407244E2
1.360192167E2	5.746799378E2	4.551089568E2
1.360359000E2	6.008222028E2	4.362597392E2
1.360525833E2	6.325157972E2	4.156038958E2
1.360692667E2	6.686504855E2	3.943748877E2
1.360859500E2	7.105215096E2	3.740619862E2
1.361026333E2	7.565153527E2	3.558292234E2
1.361193167E2	8.058980783E2	3.398200591E2
1.361360000E2	8.585821985E2	3.270247612E2
1.361526833E2	9.133930064E2	3.179188051E2
1.361693667E2	9.692048722E2	3.141187566E2
1.361860500E2	1.024911207E3	3.142506138E2
1.362027333E2	1.078832719E3	3.183645080E2
1.362194167E2	1.131607332E3	3.276264662E2
1.362361000E2	1.180981885E3	3.388386913E2
1.362527833E2	1.226552335E3	3.539724194E2
1.362694667E2	1.268706979E3	3.703880892E2
1.362861500E2	1.305082052E3	3.878891731E2
1.363028333E2	1.337587339E3	4.057536666E2
1.363195167E2	1.364826093E3	4.219879986E2
1.363362000E2	1.387201018E3	4.362750201E2
1.363528833E2	1.405006035E3	4.500123626E2
1.363695667E2	1.418634056E3	4.600836473E2
1.363862500E2	1.428024542E3	4.677319717E2
1.364029333E2	1.432246340E3	4.716525963E2
1.364196167E2	1.432515620E3	4.718432899E2
1.364363000E2	1.428385363E3	4.679575207E2
1.364529833E2	1.418828794E3	4.618579984E2
1.364696667E2	1.404742427E3	4.516662708E2
1.364863500E2	1.386725505E3	4.380428759E2
1.365030333E2	1.364380419E3	4.222220017E2
1.365197167E2	1.336414379E3	4.058003560E2
1.365364000E2	1.303066631E3	3.880546801E2
1.365530833E2	1.266209074E3	3.700026867E2
1.365697667E2	1.223137493E3	3.537638112E2
1.365864500E2	1.178260961E3	3.397580808E2
1.366031333E2	1.128605113E3	3.278702858E2
1.366198167E2	1.076502427E3	3.194762745E2
1.366365000E2	1.024412416E3	3.155356313E2
1.366531833E2	9.703044281E2	3.146350577E2
1.366698667E2	9.166395481E2	3.186373759E2
1.366865500E2	8.662366457E2	3.261126245E2
1.367032333E2	8.167079366E2	3.371432752E2
1.367199167E2	7.707814218E2	3.508706587E2
1.367366000E2	7.286018037E2	3.670680589E2
1.367532833E2	6.903778424E2	3.839512156E2
1.367699667E2	6.564029990E2	4.013524377E2
1.367866500E2	6.266151399E2	4.189055752E2
1.368033333E2	6.026264911E2	4.349306625E2
1.368200167E2	5.828718424E2	4.489127025E2
1.368367000E2	5.667942185E2	4.609328801E2
1.368533833E2	5.564197038E2	4.693478363E2
1.368700667E2	5.485433383E2	4.757182378E2
1.368867500E2	5.449802076E2	4.788511311E2
1.369034333E2	5.466286582E2	4.771467062E2
1.369201167E2	5.524343324E2	4.728662407E2
1.369368000E2	5.624791427E2	4.649214459E2
1.369534833E2	5.766646359E2	4.533908867E2
1.369701667E2	5.947577133E2	4.404524063E2
1.369868500E2	6.185060426E2	4.242891050E2
1.370035333E2	6.465440218E2	4.071440233E2
1.370202167E2	6.786712382E2	3.895374170E2
1.370369000E2	7.150307599E2	3.720809282E2
1.370535833E2	7.564093646E2	3.559424255E2
1.370702667E2	8.006388447E2	3.413695334E2
1.370869500E2	8.485895302E2	3.291592303E2
1.371036333E2	8.982814113E2	3.204736955E2
1.371203167E2	9.485951503E2	3.150155055E2
1.371370000E2	1.000333392E3	3.136233774E2
1.371536833E2	1.050660604E3	3.159761963E2
1.371703667E2	1.100208292E3	3.220864178E2
1.371870500E2	1.146610488E3	3.309351033E2
1.372037333E2	1.190687000E3	3.425654973E2
1.372204167E2	1.230803246E3	3.564141476E2
1.372371000E2	1.267053872E3	3.709264101E2
1.372537833E2	1.298961544E3	3.857445521E2
1.372704667E2	1.326721549E3	4.001313630E2
1.372871500E2	1.350250009E3	4.136914940E2
1.373038333E2	1.368637277E3	4.253377049E2
1.373205167E2	1.382650705E3	4.343633571E2
1.373372000E2	1.392705495E3	4.417886267E2
1.373538833E2	1.398632377E3	4.459122753E2
1.373705667E2	1.400419198E3	4.466321598E2
1.373872500E2	1.396853157E3	4.449869678E2
1.374039333E2	1.389726277E3	4.397370981E2
1.374206167E2	1.378287361E3	4.318878315E2
1.374373000E2	1.362230105E3	4.216345803E2
1.374539833E2	1.340953292E3	4.088360664E2
1.374706667E2	1.316358597E3	3.949629007E2
1.374873500E2	1.286667196E3	3.801732368E2
1.375040333E2	1.252728753E3	3.652251704E2
1.375207167E2	1.214647603E3	3.507205386E2
1.375374000E2	1.172883389E3	3.383778058E2
