mass_A
t	x	y
4.337666667E1	1.393270840E3	4.530110838E2
4.339335000E1	1.342510813E3	4.190190721E2
4.341003333E1	1.284610805E3	3.880318350E2
4.342671667E1	1.220497810E3	3.607871772E2
4.344340000E1	1.151200716E3	3.398782791E2
4.346008333E1	1.078286897E3	3.260344354E2
4.347676667E1	1.003885127E3	3.201978584E2
4.349345000E1	9.293412613E2	3.220947335E2
4.351013333E1	8.562487050E2	3.319669700E2
4.352681667E1	7.863755051E2	3.484688839E2
4.354350000E1	7.215222170E2	3.712274910E2
4.356018333E1	6.621450984E2	3.983359398E2
4.357686667E1	6.092816365E2	4.291383741E2
4.359355000E1	5.631622823E2	4.613940344E2
4.361023333E1	5.237352855E2	4.937282779E2
4.362691667E1	4.910604904E2	5.254248446E2
4.364360000E1	4.640766286E2	5.546101046E2
4.366028333E1	4.431840837E2	5.803600917E2
4.367696667E1	4.269658422E2	6.018520685E2
4.369365000E1	4.155618533E2	6.184106157E2
4.371033333E1	4.083007932E2	6.293917857E2
4.372701667E1	4.049555047E2	6.343257981E2
4.374370000E1	4.052203013E2	6.336766809E2
4.376038333E1	4.098533793E2	6.266912169E2
4.377706667E1	4.189143793E2	6.139229299E2
4.379375000E1	4.325692627E2	5.955275264E2
4.381043333E1	4.504889955E2	5.718067661E2
4.382711667E1	4.743726951E2	5.437543587E2
4.384380000E1	5.045116104E2	5.123609016E2
4.386048333E1	5.413022801E2	4.789418189E2
4.387716667E1	5.853385708E2	4.449897866E2
4.389385000E1	6.366109106E2	4.121693714E2
4.391053333E1	6.945213591E2	3.824368786E2
4.392721667E1	7.580842491E2	3.572608393E2
4.394390000E1	8.259443688E2	3.377500728E2
4.396058333E1	8.967262663E2	3.252398165E2
4.397726667E1	9.686815032E2	3.200783693E2
4.399395000E1	1.039875215E3	3.220722829E2
4.401063333E1	1.108882723E3	3.312873599E2
4.402731667E1	1.174903875E3	3.466425464E2
4.404400000E1	1.235742309E3	3.672694878E2
4.406068333E1	1.291650113E3	3.919938675E2
4.407736667E1	1.341024764E3	4.190308827E2
4.409405000E1	1.383943226E3	4.472528412E2
4.411073333E1	1.421396519E3	4.758087994E2
4.412741667E1	1.452899506E3	5.037227363E2
4.414410000E1	1.477815512E3	5.281051821E2
4.416078333E1	1.497448241E3	5.487241867E2
4.417746667E1	1.511795331E3	5.657488305E2
4.419415000E1	1.521522787E3	5.776222905E2
4.421083333E1	1.526447249E3	5.842811698E2
4.422751667E1	1.527321177E3	5.856907327E2
4.424420000E1	1.523907162E3	5.817717011E2
4.426088333E1	1.515925612E3	5.720625044E2
4.427756667E1	1.503041983E3	5.572753386E2
4.429425000E1	1.485611203E3	5.379839372E2
4.431093333E1	1.462446907E3	5.142483579E2
4.432761667E1	1.433730657E3	4.879036881E2
4.434430000E1	1.397724590E3	4.584056170E2
4.436098333E1	1.355590137E3	4.293810408E2
4.437766667E1	1.306351908E3	4.002629422E2
4.439435000E1	1.251333761E3	3.741994768E2
4.441103333E1	1.191052255E3	3.521807242E2
4.442771667E1	1.126089355E3	3.354163078E2
4.444440000E1	1.059129573E3	3.248303811E2
4.446108333E1	9.905290740E2	3.209512444E2
4.447776667E1	9.217434167E2	3.238991040E2
4.449445000E1	8.550168050E2	3.333130779E2
4.451113333E1	7.915047656E2	3.486408541E2
4.452781667E1	7.315375229E2	3.689301460E2
4.454450000E1	6.767183374E2	3.929728485E2
4.456118333E1	6.278397582E2	4.195070664E2
4.457786667E1	5.851259966E2	4.475013806E2
4.459455000E1	5.485121687E2	4.754182078E2
4.461123333E1	5.172632159E2	5.026942204E2
4.462791667E1	4.920347505E2	5.271811149E2
4.464460000E1	4.719167793E2	5.489214101E2
4.466128333E1	4.569680133E2	5.665599972E2
4.467796667E1	4.464661315E2	5.794144072E2
4.469465000E1	4.400794385E2	5.872485538E2
4.471133333E1	4.380081554E2	5.900910324E2
4.472801667E1	4.401012497E2	5.873814650E2
4.474470000E1	4.462869875E2	5.792144055E2
4.476138333E1	4.573068253E2	5.660009130E2
